"Id";"ValgId";"AdrKom";"ValgstedKode";"Kreds Nr";"Valgsted Id";"RefValgId";"RefValgstedKode";"RefValgstedId";"RefAdrKom";"RefKredsNr";"Personer";"TotalPersoner";"Divergens";"Multi";"Fejl";"DivergensGruppe";"DivergensGruppePersoner";"OrgGruppe";"GeoId"
"798";"285";"730";"13";"67";"9050";"285";"13";"9050";"730";"67";"3340";"3340";"0";"1";"0";"730013";"3340";"730013";"730013"
"799";"285";"400";"4";"28";"9444";"285";"4";"9444";"400";"28";"3904";"3904";"0";"1";"0";"400004";"3904";"400004";"400004"
"800";"285";"370";"25";"32";"9969";"285";"25";"9969";"370";"32";"2962";"2962";"0";"1";"0";"370025";"2962";"370025";"370025"
"801";"285";"219";"3";"23";"8579";"285";"3";"8579";"219";"23";"672";"672";"0";"1";"0";"219003";"672";"219003";"219003"
"802";"285";"370";"5";"32";"8648";"285";"5";"8648";"370";"32";"835";"835";"0";"1";"0";"370005";"835";"370005";"370005"
"803";"285";"766";"1";"72";"9879";"285";"1";"9879";"766";"72";"7029";"7029";"0";"1";"0";"766001";"7029";"766001";"766001"
"804";"285";"779";"5";"74";"9136";"285";"5";"9136";"779";"74";"1161";"1161";"0";"1";"0";"779005";"1161";"779005";"779005"
"805";"285";"101";"49";"9";"9807";"285";"49";"9807";"101";"9";"7986";"7986";"0";"1";"0";"101049";"7986";"101049";"101049"
"806";"285";"440";"7";"46";"9482";"285";"7";"9482";"440";"46";"4922";"4922";"0";"1";"0";"440007";"4922";"440007";"440007"
"807";"285";"630";"7";"57";"8961";"285";"7";"8961";"630";"57";"736";"736";"0";"1";"0";"630007";"736";"630007";"630007"
"808";"285";"153";"1";"18";"8530";"285";"1";"8530";"153";"18";"3829";"3829";"0";"1";"0";"153001";"3829";"153001";"153001"
"809";"285";"306";"13";"38";"8733";"285";"13";"8733";"306";"38";"868";"868";"0";"1";"0";"306013";"868";"306013";"306013"
"810";"285";"530";"2";"55";"8942";"285";"2";"8942";"530";"55";"2019";"2019";"0";"1";"0";"530002";"2019";"530002";"530002"
"811";"285";"420";"4";"44";"8799";"285";"4";"8799";"420";"44";"691";"691";"0";"1";"0";"420004";"691";"420004";"420004"
"812";"285";"101";"40";"7";"9799";"285";"40";"9799";"101";"7";"5829";"5829";"0";"1";"0";"101040";"5829";"101040";"101040"
"813";"285";"730";"33";"68";"9543";"285";"33";"9543";"730";"68";"2036";"2036";"0";"1";"0";"730033";"2036";"730033";"730033"
"814";"285";"370";"14";"32";"8656";"285";"14";"8656";"370";"32";"2661";"2661";"0";"1";"0";"370014";"2661";"370014";"370014"
"815";"285";"760";"5";"83";"9176";"285";"5";"9176";"760";"83";"806";"806";"0";"1";"0";"760005";"806";"760005";"760005"
"816";"285";"400";"6";"28";"9446";"285";"6";"9446";"400";"28";"4874";"4874";"0";"1";"0";"400006";"4874";"400006";"400006"
"817";"285";"259";"5";"34";"8677";"285";"5";"8677";"259";"34";"4568";"4568";"0";"1";"0";"259005";"4568";"259005";"259005"
"818";"285";"760";"24";"83";"9185";"285";"24";"9185";"760";"83";"6556";"6556";"0";"1";"0";"760024";"6556";"760024";"760024"
"819";"285";"580";"1";"50";"9615";"285";"1";"9615";"580";"50";"705";"705";"0";"1";"0";"580001";"705";"580001";"580001"
"820";"285";"390";"10";"31";"9457";"285";"10";"9457";"390";"31";"1960";"1960";"0";"1";"0";"390010";"1960";"390010";"390010"
"821";"285";"615";"9";"71";"9878";"285";"9";"9878";"615";"71";"3146";"3146";"0";"1";"0";"615009";"3146";"615009";"615009"
"822";"285";"376";"12";"30";"8638";"285";"12";"8638";"376";"30";"2168";"2168";"0";"1";"0";"376012";"2168";"376012";"376012"
"823";"285";"706";"6";"66";"9038";"285";"6";"9038";"706";"66";"6400";"6400";"0";"1";"0";"706006";"6400";"706006";"706006"
"824";"285";"851";"28";"90";"10106";"285";"28";"10106";"851";"90";"6888";"6888";"0";"1";"0";"851028";"6888";"851028";"851028"
"825";"285";"779";"4";"74";"9135";"285";"4";"9135";"779";"74";"3123";"3123";"0";"1";"0";"779004";"3123";"779004";"779004"
"826";"285";"621";"3";"59";"9898";"285";"3";"9898";"621";"59";"4756";"4756";"0";"1";"0";"621003";"4756";"621003";"621003"
"827";"285";"259";"6";"34";"8678";"285";"6";"8678";"259";"34";"3579";"3579";"0";"1";"0";"259006";"3579";"259006";"259006"
"828";"285";"187";"2";"18";"8538";"285";"2";"8538";"187";"18";"3496";"3496";"0";"1";"0";"187002";"3496";"187002";"187002"
"829";"285";"791";"6";"75";"9551";"285";"6";"9551";"791";"75";"2669";"2669";"0";"1";"0";"791006";"2669";"791006";"791006"
"830";"285";"561";"6";"52";"9852";"285";"6";"9852";"561";"52";"5353";"5353";"0";"1";"0";"561006";"5353";"561006";"561006"
"831";"285";"210";"9";"22";"8520";"285";"9";"8520";"210";"22";"3180";"3180";"0";"1";"0";"210009";"3180";"210009";"210009"
"832";"285";"727";"10";"70";"9084";"285";"10";"9084";"727";"70";"109";"109";"0";"1";"0";"727010";"109";"727010";"727010"
"833";"285";"101";"50";"9";"9808";"285";"50";"9808";"101";"9";"9475";"9475";"0";"1";"0";"101050";"9475";"101050";"101050"
"834";"285";"360";"13";"29";"8621";"285";"13";"8621";"360";"29";"5542";"5542";"0";"1";"0";"360013";"5542";"360013";"360013"
"835";"285";"450";"7";"46";"9368";"285";"7";"9368";"450";"46";"375";"375";"0";"1";"0";"450007";"375";"450007";"450007"
"836";"285";"846";"3";"89";"9333";"285";"3";"9333";"846";"89";"3692";"3692";"0";"1";"0";"846003";"3692";"846003";"846003"
"837";"285";"851";"61";"90";"9668";"285";"61";"9668";"851";"90";"4098";"4098";"0";"1";"0";"851061";"4098";"851061";"851061"
"838";"285";"420";"10";"44";"10100";"285";"10";"10100";"420";"44";"789";"789";"0";"1";"0";"420010";"789";"420010";"420010"
"839";"285";"580";"14";"50";"9628";"285";"14";"9628";"580";"50";"3574";"3574";"0";"1";"0";"580014";"3574";"580014";"580014"
"840";"285";"101";"3";"1";"9766";"285";"3";"9766";"101";"1";"12576";"12576";"0";"1";"0";"101003";"12576";"101003";"101003"
"841";"285";"210";"5";"22";"9946";"285";"5";"9946";"210";"22";"7804";"7804";"0";"1";"0";"210005";"7804";"210005";"210005"
"842";"285";"573";"1";"54";"8918";"285";"1";"8918";"573";"54";"11791";"11791";"0";"1";"0";"573001";"11791";"573001";"573001"
"843";"285";"846";"4";"89";"9334";"285";"4";"9334";"846";"89";"3073";"3073";"0";"1";"0";"846004";"3073";"846004";"846004"
"844";"285";"540";"10";"49";"9607";"285";"10";"9607";"540";"49";"6527";"6527";"0";"1";"0";"540010";"6527";"540010";"540010"
"845";"285";"510";"14";"61";"8978";"285";"14";"8978";"510";"61";"2187";"2187";"0";"1";"0";"510014";"2187";"510014";"510014"
"846";"285";"320";"2";"33";"8665";"285";"2";"8665";"320";"33";"7060";"7060";"0";"1";"0";"320002";"7060";"320002";"320002"
"847";"285";"766";"15";"72";"9109";"285";"15";"9109";"766";"72";"1895";"1895";"0";"1";"0";"766015";"1895";"766015";"766015"
"848";"285";"791";"7";"75";"9552";"285";"7";"9552";"791";"75";"1753";"1753";"0";"1";"0";"791007";"1753";"791007";"791007"
"849";"285";"265";"10";"36";"8713";"285";"10";"8713";"265";"36";"6049";"6049";"0";"1";"0";"265010";"6049";"265010";"265010"
"850";"285";"773";"12";"87";"9280";"285";"12";"9280";"773";"87";"760";"760";"0";"1";"0";"773012";"760";"773012";"773012"
"851";"285";"657";"18";"81";"9689";"285";"18";"9689";"657";"81";"552";"552";"0";"1";"0";"657018";"552";"657018";"657018"
"852";"285";"849";"20";"86";"9267";"285";"20";"9267";"849";"86";"1697";"1697";"0";"1";"0";"849020";"1697";"849020";"849020"
"853";"285";"657";"5";"80";"9694";"285";"5";"9694";"657";"80";"2698";"2698";"0";"1";"0";"657005";"2698";"657005";"657005"
"854";"285";"492";"1";"48";"8885";"285";"1";"8885";"492";"48";"2518";"2518";"0";"1";"0";"492001";"2518";"492001";"492001"
"855";"285";"390";"9";"31";"9456";"285";"9";"9456";"390";"31";"1365";"1365";"0";"1";"0";"390009";"1365";"390009";"390009"
"856";"285";"851";"4";"92";"10103";"285";"4";"10103";"851";"92";"4840";"4840";"0";"1";"0";"851004";"4840";"851004";"851004"
"857";"285";"760";"25";"83";"9186";"285";"25";"9186";"760";"83";"1020";"1020";"0";"1";"0";"760025";"1020";"760025";"760025"
"858";"285";"376";"20";"30";"9389";"285";"20";"9389";"376";"30";"1270";"1270";"0";"1";"0";"376020";"1270";"376020";"376020"
"859";"285";"813";"3";"84";"9195";"285";"3";"9195";"813";"84";"1805";"1805";"0";"1";"0";"813003";"1805";"813003";"813003"
"860";"285";"217";"2";"21";"9962";"285";"2";"9962";"217";"21";"8133";"8133";"0";"1";"0";"217002";"8133";"217002";"217002"
"861";"285";"101";"14";"3";"9776";"285";"14";"9776";"101";"3";"14279";"14279";"0";"1";"0";"101014";"14279";"101014";"101014"
"862";"285";"561";"40";"53";"8917";"285";"40";"8917";"561";"53";"3117";"3117";"0";"1";"0";"561040";"3117";"561040";"561040"
"863";"285";"510";"10";"61";"9712";"285";"10";"9712";"510";"61";"2576";"2576";"0";"1";"0";"510010";"2576";"510010";"510010"
"864";"285";"671";"1";"73";"9128";"285";"1";"9128";"671";"73";"6928";"6928";"0";"1";"0";"671001";"6928";"671001";"671001"
"865";"285";"183";"4";"18";"8535";"285";"4";"8535";"183";"18";"4418";"4418";"0";"1";"0";"183004";"4418";"183004";"183004"
"866";"285";"615";"3";"71";"9876";"285";"3";"9876";"615";"71";"9994";"9994";"0";"1";"0";"615003";"9994";"615003";"615003"
"867";"285";"779";"15";"74";"9145";"285";"15";"9145";"779";"74";"1464";"1464";"0";"1";"0";"779015";"1464";"779015";"779015"
"868";"285";"101";"39";"7";"9798";"285";"39";"9798";"101";"7";"5244";"5244";"0";"1";"0";"101039";"5244";"101039";"101039"
"869";"285";"265";"9";"36";"8712";"285";"9";"8712";"265";"36";"950";"950";"0";"1";"0";"265009";"950";"265009";"265009"
"870";"285";"219";"2";"23";"8578";"285";"2";"8578";"219";"23";"5432";"5432";"0";"1";"0";"219002";"5432";"219002";"219002"
"871";"285";"329";"14";"39";"8746";"285";"14";"8746";"329";"39";"714";"714";"0";"1";"0";"329014";"714";"329014";"329014"
"872";"285";"530";"4";"55";"8944";"285";"4";"8944";"530";"55";"880";"880";"0";"1";"0";"530004";"880";"530004";"530004"
"873";"285";"760";"26";"83";"9187";"285";"26";"9187";"760";"83";"645";"645";"0";"1";"0";"760026";"645";"760026";"760026"
"874";"285";"326";"18";"38";"9937";"285";"18";"9937";"326";"38";"3550";"3550";"0";"1";"0";"326018";"3550";"326018";"326018"
"875";"285";"410";"7";"45";"8824";"285";"7";"8824";"410";"45";"1422";"1422";"0";"1";"0";"410007";"1422";"410007";"410007"
"876";"285";"265";"18";"36";"8720";"285";"18";"8720";"265";"36";"906";"906";"0";"1";"0";"265018";"906";"265018";"265018"
"877";"285";"740";"15";"77";"9648";"285";"15";"9648";"740";"77";"1331";"1331";"0";"1";"0";"740015";"1331";"740015";"740015"
"878";"285";"217";"5";"21";"8563";"285";"5";"8563";"217";"21";"5031";"5031";"0";"1";"0";"217005";"5031";"217005";"217005"
"879";"285";"510";"28";"61";"8989";"285";"28";"8989";"510";"61";"2688";"2688";"0";"1";"0";"510028";"2688";"510028";"510028"
"880";"285";"420";"14";"44";"8808";"285";"14";"8808";"420";"44";"594";"594";"0";"1";"0";"420014";"594";"420014";"420014"
"881";"285";"621";"6";"59";"9395";"285";"6";"9395";"621";"59";"3931";"3931";"0";"1";"0";"621006";"3931";"621006";"621006"
"882";"285";"510";"13";"61";"8977";"285";"13";"8977";"510";"61";"1006";"1006";"0";"1";"0";"510013";"1006";"510013";"510013"
"883";"285";"851";"38";"91";"9354";"285";"38";"9354";"851";"91";"2564";"2564";"0";"1";"0";"851038";"2564";"851038";"851038"
"884";"285";"510";"22";"61";"8985";"285";"22";"8985";"510";"61";"603";"603";"0";"1";"0";"510022";"603";"510022";"510022"
"885";"285";"510";"1";"61";"8971";"285";"1";"8971";"510";"61";"2390";"2390";"0";"1";"0";"510001";"2390";"510001";"510001"
"886";"285";"376";"11";"30";"8637";"285";"11";"8637";"376";"30";"1908";"1908";"0";"1";"0";"376011";"1908";"376011";"376011"
"887";"285";"787";"10";"87";"9296";"285";"10";"9296";"787";"87";"1683";"1683";"0";"1";"0";"787010";"1683";"787010";"787010"
"888";"285";"840";"2";"88";"9322";"285";"2";"9322";"840";"88";"3403";"3403";"0";"1";"0";"840002";"3403";"840002";"840002"
"889";"285";"217";"4";"21";"9564";"285";"4";"9564";"217";"21";"4890";"4890";"0";"1";"0";"217004";"4890";"217004";"217004"
"890";"285";"851";"12";"92";"10104";"285";"12";"10104";"851";"92";"4607";"4607";"0";"1";"0";"851012";"4607";"851012";"851012"
"891";"285";"575";"3";"55";"9492";"285";"3";"9492";"575";"55";"2925";"2925";"0";"1";"0";"575003";"2925";"575003";"575003"
"892";"285";"657";"7";"80";"9685";"285";"7";"9685";"657";"80";"4965";"4965";"0";"1";"0";"657007";"4965";"657007";"657007"
"893";"285";"751";"24";"63";"10044";"285";"24";"10044";"751";"63";"6618";"6618";"0";"1";"0";"751024";"6618";"751024";"751024"
"894";"285";"813";"15";"84";"9207";"285";"15";"9207";"813";"84";"792";"792";"0";"1";"0";"813015";"792";"813015";"813015"
"895";"285";"849";"12";"86";"9260";"285";"12";"9260";"849";"86";"1264";"1264";"0";"1";"0";"849012";"1264";"849012";"849012"
"896";"285";"621";"12";"60";"9399";"285";"12";"9399";"621";"60";"3702";"3702";"0";"1";"0";"621012";"3702";"621012";"621012"
"897";"285";"461";"25";"43";"8789";"285";"25";"8789";"461";"43";"7892";"7892";"0";"1";"0";"461025";"7892";"461025";"461025"
"898";"285";"173";"5";"14";"8514";"285";"5";"8514";"173";"14";"1181";"1181";"0";"1";"0";"173005";"1181";"173005";"173005"
"899";"285";"849";"21";"86";"9268";"285";"21";"9268";"849";"86";"1310";"1310";"0";"1";"0";"849021";"1310";"849021";"849021"
"900";"285";"573";"26";"54";"8934";"285";"26";"8934";"573";"54";"1146";"1146";"0";"1";"0";"573026";"1146";"573026";"573026"
"901";"285";"813";"4";"84";"9196";"285";"4";"9196";"813";"84";"784";"784";"0";"1";"0";"813004";"784";"813004";"813004"
"902";"285";"630";"12";"57";"8964";"285";"12";"8964";"630";"57";"3069";"3069";"0";"1";"0";"630012";"3069";"630012";"630012"
"903";"285";"766";"14";"72";"9108";"285";"14";"9108";"766";"72";"1228";"1228";"0";"1";"0";"766014";"1228";"766014";"766014"
"904";"285";"320";"3";"33";"8666";"285";"3";"8666";"320";"33";"4069";"4069";"0";"1";"0";"320003";"4069";"320003";"320003"
"905";"285";"336";"4";"33";"10017";"285";"4";"10017";"336";"33";"3544";"3544";"0";"1";"0";"336004";"3544";"336004";"336004"
"906";"285";"461";"6";"41";"8778";"285";"6";"8778";"461";"41";"2276";"2276";"0";"1";"0";"461006";"2276";"461006";"461006"
"907";"285";"787";"9";"87";"9295";"285";"9";"9295";"787";"87";"486";"486";"0";"1";"0";"787009";"486";"787009";"787009"
"908";"285";"615";"22";"71";"9939";"285";"22";"9939";"615";"71";"449";"449";"0";"1";"0";"615022";"449";"615022";"615022"
"909";"285";"813";"16";"84";"9208";"285";"16";"9208";"813";"84";"468";"468";"0";"1";"0";"813016";"468";"813016";"813016"
"910";"285";"851";"5";"92";"9357";"285";"5";"9357";"851";"92";"8993";"8993";"0";"1";"0";"851005";"8993";"851005";"851005"
"911";"285";"851";"11";"92";"9894";"285";"11";"9894";"851";"92";"5953";"5953";"0";"1";"0";"851011";"5953";"851011";"851011"
"912";"285";"671";"3";"73";"9130";"285";"3";"9130";"671";"73";"1484";"1484";"0";"1";"0";"671003";"1484";"671003";"671003"
"913";"285";"751";"50";"65";"9033";"285";"50";"9033";"751";"65";"4775";"4775";"0";"1";"0";"751050";"4775";"751050";"751050"
"914";"285";"573";"27";"54";"8935";"285";"27";"8935";"573";"54";"881";"881";"0";"1";"0";"573027";"881";"573027";"573027"
"915";"285";"101";"13";"3";"9775";"285";"13";"9775";"101";"3";"11040";"11040";"0";"1";"0";"101013";"11040";"101013";"101013"
"916";"285";"400";"3";"28";"9443";"285";"3";"9443";"400";"28";"1757";"1757";"0";"1";"0";"400003";"1757";"400003";"400003"
"917";"285";"751";"16";"63";"9868";"285";"16";"9868";"751";"63";"679";"679";"0";"1";"0";"751016";"679";"751016";"751016"
"918";"285";"740";"14";"77";"9647";"285";"14";"9647";"740";"77";"781";"781";"0";"1";"0";"740014";"781";"740014";"740014"
"919";"285";"773";"10";"87";"9278";"285";"10";"9278";"773";"87";"542";"542";"0";"1";"0";"773010";"542";"773010";"773010"
"920";"285";"621";"7";"59";"9396";"285";"7";"9396";"621";"59";"4539";"4539";"0";"1";"0";"621007";"4539";"621007";"621007"
"921";"285";"615";"19";"71";"9097";"285";"19";"9097";"615";"71";"1496";"1496";"0";"1";"0";"615019";"1496";"615019";"615019"
"922";"285";"730";"25";"68";"9061";"285";"25";"9061";"730";"68";"3249";"3249";"0";"1";"0";"730025";"3249";"730025";"730025"
"923";"285";"219";"1";"23";"8577";"285";"1";"8577";"219";"23";"8335";"8335";"0";"1";"0";"219001";"8335";"219001";"219001"
"924";"285";"265";"8";"36";"8711";"285";"8";"8711";"265";"36";"2295";"2295";"0";"1";"0";"265008";"2295";"265008";"265008"
"925";"285";"430";"22";"48";"8884";"285";"22";"8884";"430";"48";"3605";"3605";"0";"1";"0";"430022";"3605";"430022";"430022"
"926";"285";"101";"12";"3";"9774";"285";"12";"9774";"101";"3";"7303";"7303";"0";"1";"0";"101012";"7303";"101012";"101012"
"927";"285";"580";"13";"50";"9627";"285";"13";"9627";"580";"50";"1832";"1832";"0";"1";"0";"580013";"1832";"580013";"580013"
"928";"285";"219";"12";"23";"9732";"285";"12";"9732";"219";"23";"3086";"3086";"0";"1";"0";"219012";"3086";"219012";"219012"
"929";"285";"820";"8";"88";"9751";"285";"8";"9751";"820";"88";"1493";"1493";"0";"1";"0";"820008";"1493";"820008";"820008"
"930";"285";"573";"4";"54";"10078";"285";"4";"10078";"573";"54";"917";"917";"0";"1";"0";"573004";"917";"573004";"573004"
"931";"285";"779";"6";"74";"9137";"285";"6";"9137";"779";"74";"650";"650";"0";"1";"0";"779006";"650";"779006";"779006"
"932";"285";"756";"4";"79";"10005";"285";"4";"10005";"756";"79";"785";"785";"0";"1";"0";"756004";"785";"756004";"756004"
"933";"285";"320";"4";"33";"8667";"285";"4";"8667";"320";"33";"3355";"3355";"0";"1";"0";"320004";"3355";"320004";"320004"
"934";"285";"740";"29";"78";"9911";"285";"29";"9911";"740";"78";"5981";"5981";"0";"1";"0";"740029";"5981";"740029";"740029"
"935";"285";"259";"4";"34";"8676";"285";"4";"8676";"259";"34";"1723";"1723";"0";"1";"0";"259004";"1723";"259004";"259004"
"936";"285";"621";"11";"60";"9398";"285";"11";"9398";"621";"60";"3682";"3682";"0";"1";"0";"621011";"3682";"621011";"621011"
"937";"285";"250";"2";"24";"8594";"285";"2";"8594";"250";"24";"4815";"4815";"0";"1";"0";"250002";"4815";"250002";"250002"
"938";"285";"851";"36";"90";"10107";"285";"36";"10107";"851";"90";"5191";"5191";"0";"1";"0";"851036";"5191";"851036";"851036"
"939";"285";"530";"3";"55";"8943";"285";"3";"8943";"530";"55";"1762";"1762";"0";"1";"0";"530003";"1762";"530003";"530003"
"940";"285";"671";"7";"73";"9536";"285";"7";"9536";"671";"73";"2980";"2980";"0";"1";"0";"671007";"2980";"671007";"671007"
"941";"285";"706";"5";"66";"9037";"285";"5";"9037";"706";"66";"3857";"3857";"0";"1";"0";"706005";"3857";"706005";"706005"
"942";"285";"329";"5";"39";"8738";"285";"5";"8738";"329";"39";"1114";"1114";"0";"1";"0";"329005";"1114";"329005";"329005"
"943";"285";"607";"8";"58";"9867";"285";"8";"9867";"607";"58";"5612";"5612";"0";"1";"0";"607008";"5612";"607008";"607008"
"944";"285";"169";"12";"19";"8550";"285";"12";"8550";"169";"19";"4415";"4415";"0";"1";"0";"169012";"4415";"169012";"169012"
"945";"285";"450";"11";"46";"8849";"285";"11";"8849";"450";"46";"1076";"1076";"0";"1";"0";"450011";"1076";"450011";"450011"
"946";"285";"157";"7";"13";"8501";"285";"7";"8501";"157";"13";"6787";"6787";"0";"1";"0";"157007";"6787";"157007";"157007"
"947";"285";"510";"2";"61";"8972";"285";"2";"8972";"510";"61";"743";"743";"0";"1";"0";"510002";"743";"510002";"510002"
"948";"285";"575";"5";"55";"9494";"285";"5";"9494";"575";"55";"986";"986";"0";"1";"0";"575005";"986";"575005";"575005"
"949";"285";"316";"10";"37";"9592";"285";"10";"9592";"316";"37";"2631";"2631";"0";"1";"0";"316010";"2631";"316010";"316010"
"950";"285";"492";"2";"48";"9848";"285";"2";"9848";"492";"48";"1982";"1982";"0";"1";"0";"492002";"1982";"492002";"492002"
"951";"285";"540";"11";"49";"10029";"285";"11";"10029";"540";"49";"6445";"6445";"0";"1";"0";"540011";"6445";"540011";"540011"
"952";"285";"787";"11";"87";"9297";"285";"11";"9297";"787";"87";"292";"292";"0";"1";"0";"787011";"292";"787011";"787011"
"953";"285";"710";"1";"69";"9065";"285";"1";"9065";"710";"69";"4335";"4335";"0";"1";"0";"710001";"4335";"710001";"710001"
"954";"285";"376";"10";"30";"8636";"285";"10";"8636";"376";"30";"2616";"2616";"0";"1";"0";"376010";"2616";"376010";"376010"
"955";"285";"430";"21";"48";"9847";"285";"21";"9847";"430";"48";"1544";"1544";"0";"1";"0";"430021";"1544";"430021";"430021"
"956";"285";"201";"1";"26";"8617";"285";"1";"8617";"201";"26";"2580";"2580";"0";"1";"0";"201001";"2580";"201001";"201001"
"957";"285";"329";"4";"39";"8737";"285";"4";"8737";"329";"39";"4715";"4715";"0";"1";"0";"329004";"4715";"329004";"329004"
"958";"285";"482";"8";"47";"9489";"285";"8";"9489";"482";"47";"574";"574";"0";"1";"0";"482008";"574";"482008";"482008"
"959";"285";"420";"5";"44";"10097";"285";"5";"10097";"420";"44";"3453";"3453";"0";"1";"0";"420005";"3453";"420005";"420005"
"960";"285";"657";"15";"81";"9663";"285";"15";"9663";"657";"81";"1532";"1532";"0";"1";"0";"657015";"1532";"657015";"657015"
"961";"285";"420";"13";"44";"8807";"285";"13";"8807";"420";"44";"2702";"2702";"0";"1";"0";"420013";"2702";"420013";"420013"
"962";"285";"575";"19";"55";"9508";"285";"19";"9508";"575";"55";"1807";"1807";"0";"1";"0";"575019";"1807";"575019";"575019"
"963";"285";"510";"9";"61";"8975";"285";"9";"8975";"510";"61";"1157";"1157";"0";"1";"0";"510009";"1157";"510009";"510009"
"964";"285";"851";"16";"92";"9359";"285";"16";"9359";"851";"92";"8692";"8692";"0";"1";"0";"851016";"8692";"851016";"851016"
"965";"285";"370";"23";"32";"10038";"285";"23";"10038";"370";"32";"5023";"5023";"0";"1";"0";"370023";"5023";"370023";"370023"
"966";"285";"430";"14";"48";"8877";"285";"14";"8877";"430";"48";"1193";"1193";"0";"1";"0";"430014";"1193";"430014";"430014"
"967";"285";"851";"20";"91";"10105";"285";"20";"10105";"851";"91";"4389";"4389";"0";"1";"0";"851020";"4389";"851020";"851020"
"968";"285";"370";"4";"32";"10055";"285";"4";"10055";"370";"32";"2119";"2119";"0";"1";"0";"370004";"2119";"370004";"370004"
"969";"285";"751";"23";"64";"9018";"285";"23";"9018";"751";"64";"7583";"7583";"0";"1";"0";"751023";"7583";"751023";"751023"
"970";"285";"330";"13";"40";"8766";"285";"13";"8766";"330";"40";"1281";"1281";"0";"1";"0";"330013";"1281";"330013";"330013"
"971";"285";"671";"6";"73";"9535";"285";"6";"9535";"671";"73";"2023";"2023";"0";"1";"0";"671006";"2023";"671006";"671006"
"972";"285";"706";"4";"66";"9036";"285";"4";"9036";"706";"66";"2772";"2772";"0";"1";"0";"706004";"2772";"706004";"706004"
"973";"285";"336";"2";"33";"8672";"285";"2";"8672";"336";"33";"5894";"5894";"0";"1";"0";"336002";"5894";"336002";"336002"
"974";"285";"575";"17";"55";"9506";"285";"17";"9506";"575";"55";"1287";"1287";"0";"1";"0";"575017";"1287";"575017";"575017"
"975";"285";"820";"1";"88";"9313";"285";"1";"9313";"820";"88";"3193";"3193";"0";"1";"0";"820001";"3193";"820001";"820001"
"976";"285";"461";"20";"42";"8786";"285";"20";"8786";"461";"42";"3588";"3588";"0";"1";"0";"461020";"3588";"461020";"461020"
"977";"285";"329";"13";"39";"8745";"285";"13";"8745";"329";"39";"1160";"1160";"0";"1";"0";"329013";"1160";"329013";"329013"
"978";"285";"306";"4";"38";"8725";"285";"4";"8725";"306";"38";"2765";"2765";"0";"1";"0";"306004";"2765";"306004";"306004"
"979";"285";"350";"3";"34";"8691";"285";"3";"8691";"350";"34";"1411";"1411";"0";"1";"0";"350003";"1411";"350003";"350003"
"980";"285";"849";"14";"86";"9262";"285";"14";"9262";"849";"86";"1099";"1099";"0";"1";"0";"849014";"1099";"849014";"849014"
"981";"285";"479";"23";"47";"8864";"285";"23";"8864";"479";"47";"1260";"1260";"0";"1";"0";"479023";"1260";"479023";"479023"
"982";"285";"159";"6";"15";"9925";"285";"6";"9925";"159";"15";"6326";"6326";"0";"1";"0";"159006";"6326";"159006";"159006"
"983";"285";"630";"13";"57";"9987";"285";"13";"9987";"630";"57";"2635";"2635";"0";"1";"0";"630013";"2635";"630013";"630013"
"984";"285";"849";"13";"86";"9261";"285";"13";"9261";"849";"86";"3451";"3451";"0";"1";"0";"849013";"3451";"849013";"849013"
"985";"285";"740";"1";"77";"9634";"285";"1";"9634";"740";"77";"2590";"2590";"0";"1";"0";"740001";"2590";"740001";"740001"
"986";"285";"390";"17";"31";"9463";"285";"17";"9463";"390";"31";"1644";"1644";"0";"1";"0";"390017";"1644";"390017";"390017"
"987";"285";"420";"12";"44";"8806";"285";"12";"8806";"420";"44";"888";"888";"0";"1";"0";"420012";"888";"420012";"420012"
"988";"285";"101";"22";"5";"9783";"285";"22";"9783";"101";"5";"7164";"7164";"0";"1";"0";"101022";"7164";"101022";"101022"
"989";"285";"787";"12";"87";"9298";"285";"12";"9298";"787";"87";"3371";"3371";"0";"1";"0";"787012";"3371";"787012";"787012"
"990";"285";"840";"1";"88";"9321";"285";"1";"9321";"840";"88";"7728";"7728";"0";"1";"0";"840001";"7728";"840001";"840001"
"991";"285";"329";"3";"39";"8736";"285";"3";"8736";"329";"39";"615";"615";"0";"1";"0";"329003";"615";"329003";"329003"
"992";"285";"773";"9";"87";"9277";"285";"9";"9277";"773";"87";"786";"786";"0";"1";"0";"773009";"786";"773009";"773009"
"993";"285";"219";"11";"23";"9731";"285";"11";"9731";"219";"23";"1647";"1647";"0";"1";"0";"219011";"1647";"219011";"219011"
"994";"285";"101";"35";"7";"9796";"285";"35";"9796";"101";"7";"8034";"8034";"0";"1";"0";"101035";"8034";"101035";"101035"
"995";"285";"265";"17";"36";"8719";"285";"17";"8719";"265";"36";"3571";"3571";"0";"1";"0";"265017";"3571";"265017";"265017"
"996";"285";"165";"1";"19";"9703";"285";"1";"9703";"165";"19";"4556";"4556";"0";"1";"0";"165001";"4556";"165001";"165001"
"997";"285";"450";"12";"46";"8850";"285";"12";"8850";"450";"46";"983";"983";"0";"1";"0";"450012";"983";"450012";"450012"
"998";"285";"751";"45";"65";"9030";"285";"45";"9030";"751";"65";"8507";"8507";"0";"1";"0";"751045";"8507";"751045";"751045"
"999";"285";"153";"5";"18";"9577";"285";"5";"9577";"153";"18";"10732";"10732";"0";"1";"0";"153005";"10732";"153005";"153005"
